//1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1211,1210,1210,1221,1210,1210,1210,1216,1210,1210,1210,1220,1210,1210,1214,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1215,598,598,598,598,598,598,598,598,598,598,598,598,598,1218,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1215,598,598,598,598,598,598,1400,598,598,598,598,598,598,1218,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1215,598,598,598,598,598,598,598,598,598,598,598,598,598,1218,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1215,598,598,598,598,598,598,598,598,598,598,598,598,598,1218,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1215,598,598,598,598,598,598,598,598,598,598,598,598,598,1218,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1215,598,598,598,598,598,598,598,598,598,598,598,1219,598,1218,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1215,598,598,598,598,598,598,598,598,598,598,598,598,598,1218,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1212,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1213,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
