//1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800
800,0,0,0,0,0,800,0,0,0,800,0,0,0,0,0,0,0,800,800,800,800,800,800,800,800,800,800,800,800,0,800
800,0,0,0,0,221,800,0,0,222,800,1,0,0,0,0,0,0,0,0,0,0,0,0,1803,0,0,0,0,210,0,800
800,0,0,800,800,800,800,0,800,800,800,800,800,800,800,802,802,800,800,800,800,800,800,800,800,800,800,800,800,800,0,800
800,0,0,800,800,800,800,0,800,800,800,0,0,0,802,802,800,800,800,800,800,800,800,800,800,800,800,800,800,800,0,800
800,0,0,0,0,0,800,0,260,0,230,0,0,0,802,802,800,800,800,800,800,800,800,800,800,800,800,800,800,800,0,800
800,0,0,0,0,0,800,800,800,800,800,800,801,801,800,800,800,242,242,242,242,242,242,242,242,242,242,242,242,0,0,800
800,800,800,800,0,0,800,0,0,800,800,800,801,801,800,0,210,270,0,0,0,0,0,0,0,0,0,0,0,0,0,800
800,0,0,0,0,0,800,0,0,210,0,800,801,801,800,0,800,800,205,205,205,205,205,205,205,205,205,205,800,800,800,800
800,0,0,0,0,0,800,0,800,800,0,800,801,801,800,0,800,800,240,240,240,240,240,240,240,240,240,240,800,800,800,800
800,0,0,0,0,0,801,0,800,800,0,800,801,801,800,0,800,800,800,800,800,800,800,800,800,800,800,800,800,0,0,800
800,0,0,0,0,0,801,0,800,800,0,800,801,800,800,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800
800,0,0,800,800,800,800,800,800,800,0,800,801,800,800,0,800,0,800,800,800,800,800,800,800,800,800,800,800,800,0,800
800,0,0,0,0,0,800,800,800,800,0,800,801,801,800,0,800,0,800,800,0,0,0,0,0,0,0,0,0,0,0,800
800,0,0,0,0,0,800,800,800,800,0,800,801,801,800,0,800,0,800,800,0,0,0,0,0,0,0,0,0,0,0,800
800,0,0,0,0,0,800,800,800,800,0,800,800,801,800,0,800,299,800,800,0,0,0,0,0,0,0,0,0,0,0,800
800,800,800,800,0,0,800,800,800,800,0,800,800,801,800,0,800,800,800,800,0,0,0,0,0,0,0,0,0,0,0,800
800,800,800,800,0,0,800,800,800,800,0,801,801,801,800,0,0,0,0,800,0,0,800,800,800,800,800,800,800,800,800,800
800,0,0,0,0,0,800,800,800,800,800,800,800,800,800,800,800,800,0,800,0,0,800,0,0,0,0,0,0,0,0,800
800,1400,0,0,0,0,800,0,0,801,0,0,802,0,0,801,0,0,0,805,0,0,800,0,0,0,0,0,0,0,0,800
800,230,0,0,0,1803,800,271,230,801,1,230,802,0,230,801,0,230,0,805,0,0,0,0,0,0,0,0,0,0,0,800
800,800,800,812,814,813,800,810,814,814,814,814,814,814,814,814,814,814,814,811,800,800,800,800,800,800,800,800,800,800,800,800
800,800,800,815,800,815,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800
800,800,800,810,814,811,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800
